,auditNature,companyLogo,videoUrl,financingStageName,companyName,companyNumber,menVipUrl,menVipLevel,industryNameLevel,companySize,companyDescription,companyUrl,bestEmployerType,bestEmployerLabel,industryLevel,url
226,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
227,,https://storage-public.zhaopin.cn/user/avatar/7d167320c35f48d1b10379394ee3a70e/f97ee975-4df5-4828-bab6-6494f9f3ff35.jpg,,,北京链家房地产经纪有限公司,CZ121087800,,0,房地产中介,10000人以上,北京链家房地产经纪有限公司122,http://company.zhaopin.com/CZ121087800.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}]",房地产中介,http://company.zhaopin.com/CZ121087800.htm
228,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
229,,https://storage-public.zhaopin.cn/org/logo/1641555017920860098/05e063ec966a4a93737f765b537db9fb.jpeg,,不需要融资,北京链家置地房地产经纪有限公司通州新海南里分公司,CZL1247949560,,0,"互联网,互联网",10000人以上,企业介绍：链家，成立于2001年，是一家集房产交易服务、资产管理服务为一体以数据驱动的全价值链房产服务平台，业务覆盖二手房交易、新房交易、租赁、装修服务等。链家目前已覆盖北京、上海、广州、深圳、天津、成都、青岛、重庆、大连等28个地区，全国门店数量约8000家，旗下经纪人超过13万名。为不断提高购房服务体验，链家积极布局线上平台。目前线上已覆盖PC端、链家APP、链家网手机版等终端，是具备集房源信息搜索、产品研发、大数据处理、服务标准建立为一体的房产服务平台。平台为买卖双方用户提供全面真实的房产相关信息及咨询服务，并不断提高服务效率、提升服务体验，希望为用户提供更安全、更便捷、更舒心的综合房产服务。链家的愿景是希望通过持之以恒的创新以及新技术的探索和运用，建立和有效管理高质量的房地产服务标准，推动行业进步。 招聘岗位：房地产经纪人  业务内容：一手房交易+二手房交易+租赁业务+资产管理业务+装饰推荐  业务作业工具：链家网+LINK系统+掌上链家+商机+E张房源纸+链家加油站等  发展方向： 1.经纪人-店经理-MVP俱乐部成员-商圈经理-营销总监-城市分公司总经理 2.经纪人-职能专员-职能主管-部门经理-中心总监-副总裁 3.经纪人-分公司/事业部  培训体系： 链家学院：岗前新人训-处级衔接训-中级衔接训-高级衔接训，店内一对一师徒制等一系列持续阶段性房产知识、销售方法培训 培训中心：线上培训-科技产品培训-产品培训等日常使用工具培训 搏学考试：每年两次，全国数十万链家经纪人同时考试，不断巩固提升专业知识 ,http://company.zhaopin.com/CZL1247949560.htm,0,[],"互联网,互联网",http://company.zhaopin.com/CZL1247949560.htm
230,,https://storage-public.zhaopin.cn/org/logo/1631169151119635222/sf%20logo-01.jpg,,已上市,顺丰速运,CZ131486150,,0,货运/物流仓储,10000人以上,"顺丰是国内最大的综合物流服务商、全球第四大快递公司，致力于成为独立第三方行业解决方案的数据科技服务公司，以领先的技术赋能客户，为客户提供涵盖多行业、多场景、智能化、一体化的智慧供应链解决方案。同时,顺丰还是一家具有“天网+地网+信息网”网络规模优势的智能物流运营商，拥有对全网络强有力管控的经营模式。",http://company.zhaopin.com/CZ131486150.htm,1,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '管理人性化'}, {'state': 0, 'value': '实力大公司'}, {'state': 0, 'value': '交通便利'}]",货运/物流仓储,http://company.zhaopin.com/CZ131486150.htm
231,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
232,,https://storage-public.zhaopin.cn/user/avatar/7d167320c35f48d1b10379394ee3a70e/f97ee975-4df5-4828-bab6-6494f9f3ff35.jpg,,,北京链家房地产经纪有限公司,CZ121087800,,0,房地产中介,10000人以上,北京链家房地产经纪有限公司122,http://company.zhaopin.com/CZ121087800.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}]",房地产中介,http://company.zhaopin.com/CZ121087800.htm
233,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
234,,https://storage-public.zhaopin.cn/user/avatar/1596420043346260155/logo%E9%BB%84%E5%BA%95.jpg,,未融资,麦田房产,CZ133216770,,0,房地产开发与经营,10000人以上,麦田房产集团成立于2000年10月19日，05年进驻北京，目前已发展为横跨南北，辐射北京、厦门、福州三地集团性企业，旗下设有北京、福州、厦门三大分公司。定位于房产经纪中高端市场，平均成交价格600万，服务客户近百万人次。 公司目前拥有600多家直营门店，员工人数12000多名，集团总部中心位于北京望京核心商务位置5A级写字楼绿地中心。 二十年来一直坚守“不赚差价，不炒楼，透明交易”的原则，同时独创出麦田自身的商业模式和企业文化，为整个房地产经纪业的健康发展做出巨大贡献。   【这就是麦田】 【认识公司】https://v.qq.com/x/page/y3258zzbys2.html 【员工形象】https://v.qq.com/x/page/j091832hzzo.html 【社区服务】https://v.qq.com/x/page/u3011qzrqpi.html 【储干写照】https://v.qq.com/x/page/p3011rqa579.html 【团队出游】https://v.qq.com/x/page/g0555iqg85t.html 【工作环境】https://v.qq.com/x/page/t0911yrggq2.html 【麦田之道（文化）】https://v.qq.com/x/page/l0548oc9bbx.html  【西部温暖计划】https://v.qq.com/x/page/t052474v3ti.html,http://company.zhaopin.com/CZ133216770.htm,1,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]",房地产开发与经营,http://company.zhaopin.com/CZ133216770.htm
235,,https://storage-public.zhaopin.cn/org/logo/1631169151119635222/sf%20logo-01.jpg,,已上市,顺丰速运,CZ131486150,,0,货运/物流仓储,10000人以上,"顺丰是国内最大的综合物流服务商、全球第四大快递公司，致力于成为独立第三方行业解决方案的数据科技服务公司，以领先的技术赋能客户，为客户提供涵盖多行业、多场景、智能化、一体化的智慧供应链解决方案。同时,顺丰还是一家具有“天网+地网+信息网”网络规模优势的智能物流运营商，拥有对全网络强有力管控的经营模式。",http://company.zhaopin.com/CZ131486150.htm,1,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '管理人性化'}, {'state': 0, 'value': '实力大公司'}, {'state': 0, 'value': '交通便利'}]",货运/物流仓储,http://company.zhaopin.com/CZ131486150.htm
236,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
237,,https://storage-public.zhaopin.cn/user/avatar/7d167320c35f48d1b10379394ee3a70e/f97ee975-4df5-4828-bab6-6494f9f3ff35.jpg,,,北京链家房地产经纪有限公司,CZ121087800,,0,房地产中介,10000人以上,北京链家房地产经纪有限公司122,http://company.zhaopin.com/CZ121087800.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}]",房地产中介,http://company.zhaopin.com/CZ121087800.htm
238,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
239,,http://zhaopin-c-ask.oss-cn-beijing.aliyuncs.com/avatar/61500478-255d-4eff-adc0-ee9cd054cb4b.jpg,,未融资,北京物华云通货物运输有限公司,CZ653022880,,0,"货运/物流仓储,货运/物流仓储",1000-9999人,北京物华云通货物运输有限公司，创建于2015年，是阿里体系内的直营化即时配物流运营平台、O2O新零售运营平台、商超快销物联网运营平台。公司总部坐落于北京丰台纪家庙，市场布局谋划全国，公司正深入布局新零售，打造城市配送智慧大脑，适配阿里体系新零售业态。主要业务涵盖：即时配送、电商仓配、城市微仓、城市跑腿、新零售小镇、物流投资等六大事业领域。目前，公司实际投入运营资金已超亿元，在职员工近3000人，日均配送单量5万以上，平台服务已覆盖北京、山东、武汉等全国十几个大中城市，服务商家超10万户。,http://company.zhaopin.com/CZ653022880.htm,0,[],"货运/物流仓储,货运/物流仓储",http://company.zhaopin.com/CZ653022880.htm
240,,https://storage-public.zhaopin.cn/org/logo/1631169151119635222/sf%20logo-01.jpg,,已上市,顺丰速运,CZ131486150,,0,货运/物流仓储,10000人以上,"顺丰是国内最大的综合物流服务商、全球第四大快递公司，致力于成为独立第三方行业解决方案的数据科技服务公司，以领先的技术赋能客户，为客户提供涵盖多行业、多场景、智能化、一体化的智慧供应链解决方案。同时,顺丰还是一家具有“天网+地网+信息网”网络规模优势的智能物流运营商，拥有对全网络强有力管控的经营模式。",http://company.zhaopin.com/CZ131486150.htm,1,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '管理人性化'}, {'state': 0, 'value': '实力大公司'}, {'state': 0, 'value': '交通便利'}]",货运/物流仓储,http://company.zhaopin.com/CZ131486150.htm
241,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
242,,https://storage-public.zhaopin.cn/user/avatar/7d167320c35f48d1b10379394ee3a70e/f97ee975-4df5-4828-bab6-6494f9f3ff35.jpg,,,北京链家房地产经纪有限公司,CZ121087800,,0,房地产中介,10000人以上,北京链家房地产经纪有限公司122,http://company.zhaopin.com/CZ121087800.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}]",房地产中介,http://company.zhaopin.com/CZ121087800.htm
243,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
244,,https://storage-public.zhaopin.cn/user/avatar/1616661552813763883/4008323_120.png,,已上市,中国人寿保险股份有限公司北京市朝阳支公司(业务部),CZL1268092090,,0,"保险业,银行",10000人以上,中国人寿保险（集团）公司属国家大型金融保险企业。2019年，集团公司合并营业收入9067亿元；合并保费收入6977亿元；合并总资产超4.5万亿元。      　　中国人寿保险（集团）公司已连续17年入选《财富》世界500强企业，排名由2003年的290位跃升为2019年的51位；连续12年入选世界品牌500强，2019年品牌价值达人民币3539.87亿元；所属中国人寿保险股份有限公司继2003年12月在纽约、香港两地同步上市之后，又于2007年1月回归境内A股市场，成为全球第一家在纽约、香港和上海三地上市的保险公司。      　　中国人寿保险（集团）公司的前身是诞生于1949年的原中国人民保险公司，1996年分设为中保人寿保险有限公司，1999年更名为中国人寿保险公司。2003年，经国务院和中国保险监督管理委员会批准，原中国人寿保险公司进行重组改制，变更为中国人寿保险（集团）公司，并独家发起设立中国人寿保险股份有限公司。目前，集团公司下设中国人寿保险股份有限公司、中国人寿资产管理有限公司、中国人寿财产保险股份有限公司、中国人寿养老保险股份有限公司、中国人寿电子商务有限公司、中国人寿保险（海外）股份有限公司、国寿投资控股有限公司、国寿健康产业投资有限公司以及保险职业学院等多家公司和机构。2016年，中国人寿入主广发银行，开启保险、投资、银行三大板块协同发展新格局。      　　中国人寿秉持“成己为人 成人达己”的企业文化核心理念，坚持稳中求进工作总基调，坚持高质量发展，扎实推进保险主业价值和规模协调发展，努力提升投资板块贡献，积极做好银行金融服务，有序开展综合化经营、科技化创新、国际化布局，全面推进国际一流金融保险集团建设。  ,https://special.zhaopin.com/Flying/pagepublish/126809209/index.html,0,[],"保险业,银行",https://special.zhaopin.com/Flying/pagepublish/126809209/index.html
245,,https://storage-public.zhaopin.cn/org/logo/1631169151119635222/sf%20logo-01.jpg,,已上市,顺丰速运,CZ131486150,,0,货运/物流仓储,10000人以上,"顺丰是国内最大的综合物流服务商、全球第四大快递公司，致力于成为独立第三方行业解决方案的数据科技服务公司，以领先的技术赋能客户，为客户提供涵盖多行业、多场景、智能化、一体化的智慧供应链解决方案。同时,顺丰还是一家具有“天网+地网+信息网”网络规模优势的智能物流运营商，拥有对全网络强有力管控的经营模式。",http://company.zhaopin.com/CZ131486150.htm,1,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '管理人性化'}, {'state': 0, 'value': '实力大公司'}, {'state': 0, 'value': '交通便利'}]",货运/物流仓储,http://company.zhaopin.com/CZ131486150.htm
246,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
247,,https://storage-public.zhaopin.cn/user/avatar/7d167320c35f48d1b10379394ee3a70e/f97ee975-4df5-4828-bab6-6494f9f3ff35.jpg,,,北京链家房地产经纪有限公司,CZ121087800,,0,房地产中介,10000人以上,北京链家房地产经纪有限公司122,http://company.zhaopin.com/CZ121087800.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}]",房地产中介,http://company.zhaopin.com/CZ121087800.htm
248,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
